,filename,width,height
1377,dog_0133_slice2.jpg,172,155
1378,dog_0133_slice3.jpg,172,155
1379,dog_0133_slice4.jpg,172,155
1380,dog_0134_slice1.jpg,152,121
1381,dog_0134_slice2.jpg,152,121
1382,dog_0134_slice3.jpg,152,121
1383,dog_0134_slice4.jpg,152,121
1384,dog_0135_slice1.jpg,172,128
1385,dog_0135_slice2.jpg,172,128
1386,dog_0135_slice3.jpg,172,128
1387,dog_0135_slice4.jpg,172,128
1388,dog_0136_slice1.jpg,170,192
1389,dog_0136_slice2.jpg,170,192
1390,dog_0136_slice3.jpg,170,192
1391,dog_0136_slice4.jpg,170,192
1392,dog_0137_slice1.jpg,195,235
1393,dog_0137_slice2.jpg,195,235
1394,dog_0137_slice3.jpg,195,235
1395,dog_0137_slice4.jpg,195,235
1396,dog_0138_slice1.jpg,85,86
1397,dog_0138_slice2.jpg,85,86
1398,dog_0138_slice3.jpg,85,86
1399,dog_0138_slice4.jpg,85,86
1400,dog_0139_slice1.jpg,189,118
1401,dog_0139_slice2.jpg,189,118
1402,dog_0139_slice3.jpg,189,118
1403,dog_0139_slice4.jpg,189,118
1404,dog_0140_slice1.jpg,183,110
1405,dog_0140_slice2.jpg,183,110
1406,dog_0140_slice3.jpg,183,110
1407,dog_0140_slice4.jpg,183,110
1408,dog_0141_slice1.jpg,215,135
1409,dog_0141_slice2.jpg,215,135
1410,dog_0141_slice3.jpg,215,135
1411,dog_0141_slice4.jpg,215,135
1412,dog_0142_slice1.jpg,182,201
1413,dog_0142_slice2.jpg,182,201
1414,dog_0142_slice3.jpg,182,201
1415,dog_0142_slice4.jpg,182,201
1416,dog_0143_slice1.jpg,228,169
1417,dog_0143_slice2.jpg,228,169
1418,dog_0143_slice3.jpg,228,169
1419,dog_0143_slice4.jpg,228,169
1420,dog_0144_slice1.jpg,169,103
1421,dog_0144_slice2.jpg,169,103
1422,dog_0144_slice3.jpg,169,103
1423,dog_0144_slice4.jpg,169,103
1424,dog_0145_slice1.jpg,179,149
1425,dog_0145_slice2.jpg,179,149
1426,dog_0145_slice3.jpg,179,149
1427,dog_0145_slice4.jpg,179,149
1428,dog_0146_slice1.jpg,195,153
1429,dog_0146_slice2.jpg,195,153
1430,dog_0146_slice3.jpg,195,153
1431,dog_0146_slice4.jpg,195,153
1432,dog_0147_slice1.jpg,66,77
1433,dog_0147_slice2.jpg,66,77
1434,dog_0147_slice3.jpg,66,77
1435,dog_0147_slice4.jpg,66,77
1436,dog_0148_slice1.jpg,169,168
1437,dog_0148_slice2.jpg,169,168
1438,dog_0148_slice3.jpg,169,168
1439,dog_0148_slice4.jpg,169,168
1440,dog_0149_slice1.jpg,83,44
1441,dog_0149_slice2.jpg,83,44
1442,dog_0149_slice3.jpg,83,44
1443,dog_0149_slice4.jpg,83,44
1444,dog_0150_slice1.jpg,121,194
1445,dog_0150_slice2.jpg,121,194
1446,dog_0150_slice3.jpg,121,194
1447,dog_0150_slice4.jpg,121,194
1448,dog_0151_slice1.jpg,78,104
1449,dog_0151_slice2.jpg,78,104
1450,dog_0151_slice3.jpg,78,104
1451,dog_0151_slice4.jpg,78,104
1452,dog_0152_slice1.jpg,132,134
1453,dog_0152_slice2.jpg,132,134
1454,dog_0152_slice3.jpg,132,134
1455,dog_0152_slice4.jpg,132,134
1456,dog_0153_slice1.jpg,184,156
1457,dog_0153_slice2.jpg,184,156
1458,dog_0153_slice3.jpg,184,156
1459,dog_0153_slice4.jpg,184,156
1460,dog_0154_slice1.jpg,140,173
1461,dog_0154_slice2.jpg,140,173
1462,dog_0154_slice3.jpg,140,173
1463,dog_0154_slice4.jpg,140,173
1464,dog_0155_slice1.jpg,136,205
1465,dog_0155_slice2.jpg,136,205
1466,dog_0155_slice3.jpg,136,205
1467,dog_0155_slice4.jpg,136,205
1468,dog_0156_slice1.jpg,168,201
1469,dog_0156_slice2.jpg,168,201
1470,dog_0156_slice3.jpg,168,201
1471,dog_0156_slice4.jpg,168,201
1472,dog_0157_slice1.jpg,80,112
1473,dog_0157_slice2.jpg,80,112
1474,dog_0157_slice3.jpg,80,112
1475,dog_0157_slice4.jpg,80,112
1476,dog_0158_slice1.jpg,25,29
1477,dog_0158_slice2.jpg,25,29
1478,dog_0158_slice3.jpg,25,29
1479,dog_0158_slice4.jpg,25,29
1480,dog_0159_slice1.jpg,232,176
1481,dog_0159_slice2.jpg,232,176
1482,dog_0159_slice3.jpg,232,176
1483,dog_0159_slice4.jpg,232,176
1484,dog_0160_slice1.jpg,236,232
1485,dog_0160_slice2.jpg,236,232
1486,dog_0160_slice3.jpg,236,232
1487,dog_0160_slice4.jpg,236,232
1488,dog_0161_slice1.jpg,228,244
1489,dog_0161_slice2.jpg,228,244
1490,dog_0161_slice3.jpg,228,244
1491,dog_0161_slice4.jpg,228,244
1492,dog_0162_slice1.jpg,119,154
1493,dog_0162_slice2.jpg,119,154
1494,dog_0162_slice3.jpg,119,154
1495,dog_0162_slice4.jpg,119,154
1496,dog_0163_slice1.jpg,196,217
1497,dog_0163_slice2.jpg,196,217
1498,dog_0163_slice3.jpg,196,217
1499,dog_0163_slice4.jpg,196,217
1500,dog_0164_slice1.jpg,194,160
1501,dog_0164_slice2.jpg,194,160
1502,dog_0164_slice3.jpg,194,160
1503,dog_0164_slice4.jpg,194,160
1504,dog_0165_slice1.jpg,114,236
1505,dog_0165_slice2.jpg,114,236
1506,dog_0165_slice3.jpg,114,236
1507,dog_0165_slice4.jpg,114,236
1508,dog_0166_slice1.jpg,103,141
1509,dog_0166_slice2.jpg,103,141
1510,dog_0166_slice3.jpg,103,141
1511,dog_0166_slice4.jpg,103,141
1512,dog_0167_slice1.jpg,105,95
1513,dog_0167_slice2.jpg,105,95
1514,dog_0167_slice3.jpg,105,95
1515,dog_0167_slice4.jpg,105,95
1516,dog_0168_slice1.jpg,103,160
1517,dog_0168_slice2.jpg,103,160
1518,dog_0168_slice3.jpg,103,160
1519,dog_0168_slice4.jpg,103,160
1520,dog_0169_slice1.jpg,123,179
1521,dog_0169_slice2.jpg,123,179
1522,dog_0169_slice3.jpg,123,179
1523,dog_0169_slice4.jpg,123,179
1524,dog_0170_slice1.jpg,136,220
1525,dog_0170_slice2.jpg,136,220
1526,dog_0170_slice3.jpg,136,220
1527,dog_0170_slice4.jpg,136,220
1528,dog_0171_slice1.jpg,164,145
1529,dog_0171_slice2.jpg,164,145
1530,dog_0171_slice3.jpg,164,145
1531,dog_0171_slice4.jpg,164,145
1532,dog_0172_slice1.jpg,171,144
1533,dog_0172_slice2.jpg,171,144
1534,dog_0172_slice3.jpg,171,144
1535,dog_0172_slice4.jpg,171,144
1536,dog_0173_slice1.jpg,157,219
1537,dog_0173_slice2.jpg,157,219
1538,dog_0173_slice3.jpg,157,219
1539,dog_0173_slice4.jpg,157,219
1540,dog_0174_slice1.jpg,114,79
1541,dog_0174_slice2.jpg,114,79
1542,dog_0174_slice3.jpg,114,79
1543,dog_0174_slice4.jpg,114,79
1544,dog_0175_slice1.jpg,187,202
1545,dog_0175_slice2.jpg,187,202
1546,dog_0175_slice3.jpg,187,202
1547,dog_0175_slice4.jpg,187,202
1548,dog_0176_slice1.jpg,77,133
1549,dog_0176_slice2.jpg,77,133
1550,dog_0176_slice3.jpg,77,133
1551,dog_0176_slice4.jpg,77,133
1552,dog_0177_slice1.jpg,65,101
1553,dog_0177_slice2.jpg,65,101
1554,dog_0177_slice3.jpg,65,101
1555,dog_0177_slice4.jpg,65,101
1556,dog_0178_slice1.jpg,62,60
1557,dog_0178_slice2.jpg,62,60
1558,dog_0178_slice3.jpg,62,60
1559,dog_0178_slice4.jpg,62,60
1560,dog_0179_slice1.jpg,121,167
1561,dog_0179_slice2.jpg,121,167
1562,dog_0179_slice3.jpg,121,167
1563,dog_0179_slice4.jpg,121,167
1564,dog_0180_slice1.jpg,242,171
1565,dog_0180_slice2.jpg,242,171
1566,dog_0180_slice3.jpg,242,171
1567,dog_0180_slice4.jpg,242,171
1568,dog_0181_slice1.jpg,246,210
1569,dog_0181_slice2.jpg,246,210
1570,dog_0181_slice3.jpg,246,210
1571,dog_0181_slice4.jpg,246,210
1572,dog_0182_slice1.jpg,189,235
1573,dog_0182_slice2.jpg,189,235
1574,dog_0182_slice3.jpg,189,235
1575,dog_0182_slice4.jpg,189,235
1576,dog_0183_slice1.jpg,211,231
1577,dog_0183_slice2.jpg,211,231
1578,dog_0183_slice3.jpg,211,231
1579,dog_0183_slice4.jpg,211,231
1580,dog_0184_slice1.jpg,173,122
1581,dog_0184_slice2.jpg,173,122
1582,dog_0184_slice3.jpg,173,122
1583,dog_0184_slice4.jpg,173,122
1584,dog_0185_slice1.jpg,146,140
1585,dog_0185_slice2.jpg,146,140
1586,dog_0185_slice3.jpg,146,140
1587,dog_0185_slice4.jpg,146,140
1588,dog_0186_slice1.jpg,230,213
1589,dog_0186_slice2.jpg,230,213
1590,dog_0186_slice3.jpg,230,213
1591,dog_0186_slice4.jpg,230,213
1592,dog_0187_slice1.jpg,33,90
1593,dog_0187_slice2.jpg,33,90
1594,dog_0187_slice3.jpg,33,90
1595,dog_0187_slice4.jpg,33,90
1596,dog_0188_slice1.jpg,101,166
1597,dog_0188_slice2.jpg,101,166
1598,dog_0188_slice3.jpg,101,166
1599,dog_0188_slice4.jpg,101,166
1600,dog_0189_slice1.jpg,86,212
1601,dog_0189_slice2.jpg,86,212
1602,dog_0189_slice3.jpg,86,212
1603,dog_0189_slice4.jpg,86,212
1604,dog_0190_slice1.jpg,111,115
1605,dog_0190_slice2.jpg,111,115
1606,dog_0190_slice3.jpg,111,115
1607,dog_0190_slice4.jpg,111,115
1608,dog_0191_slice1.jpg,101,104
1609,dog_0191_slice2.jpg,101,104
1610,dog_0191_slice3.jpg,101,104
1611,dog_0191_slice4.jpg,101,104
1612,dog_0192_slice1.jpg,181,143
1613,dog_0192_slice2.jpg,181,143
1614,dog_0192_slice3.jpg,181,143
1615,dog_0192_slice4.jpg,181,143
1616,dog_0193_slice1.jpg,183,184
1617,dog_0193_slice2.jpg,183,184
1618,dog_0193_slice3.jpg,183,184
1619,dog_0193_slice4.jpg,183,184
1620,dog_0194_slice1.jpg,107,85
1621,dog_0194_slice2.jpg,107,85
1622,dog_0194_slice3.jpg,107,85
1623,dog_0194_slice4.jpg,107,85
1624,dog_0195_slice1.jpg,86,177
1625,dog_0195_slice2.jpg,86,177
1626,dog_0195_slice3.jpg,86,177
1627,dog_0195_slice4.jpg,86,177
1628,dog_0196_slice1.jpg,128,162
1629,dog_0196_slice2.jpg,128,162
1630,dog_0196_slice3.jpg,128,162
1631,dog_0196_slice4.jpg,128,162
1632,dog_0197_slice1.jpg,86,141
1633,dog_0197_slice2.jpg,86,141
1634,dog_0197_slice3.jpg,86,141
1635,dog_0197_slice4.jpg,86,141
1636,dog_0198_slice1.jpg,196,236
1637,dog_0198_slice2.jpg,196,236
1638,dog_0198_slice3.jpg,196,236
1639,dog_0198_slice4.jpg,196,236
1640,dog_0199_slice1.jpg,82,102
1641,dog_0199_slice2.jpg,82,102
1642,dog_0199_slice3.jpg,82,102
1643,dog_0199_slice4.jpg,82,102
1644,dog_0200_slice1.jpg,152,144
1645,dog_0200_slice2.jpg,152,144
1646,dog_0200_slice3.jpg,152,144
1647,dog_0200_slice4.jpg,152,144
1648,dog_0201_slice1.jpg,55,156
1649,dog_0201_slice2.jpg,55,156
1650,dog_0201_slice3.jpg,55,156
1651,dog_0201_slice4.jpg,55,156
1652,dog_0202_slice1.jpg,90,73
1653,dog_0202_slice2.jpg,90,73
1654,dog_0202_slice3.jpg,90,73
1655,dog_0202_slice4.jpg,90,73
1656,dog_0203_slice1.jpg,69,58
1657,dog_0203_slice2.jpg,69,58
1658,dog_0203_slice3.jpg,69,58
1659,dog_0203_slice4.jpg,69,58
1660,dog_0204_slice1.jpg,139,215
1661,dog_0204_slice2.jpg,139,215
1662,dog_0204_slice3.jpg,139,215
1663,dog_0204_slice4.jpg,139,215
1664,dog_0205_slice1.jpg,155,199
1665,dog_0205_slice2.jpg,155,199
1666,dog_0205_slice3.jpg,155,199
1667,dog_0205_slice4.jpg,155,199
1668,dog_0206_slice1.jpg,93,180
1669,dog_0206_slice2.jpg,93,180
1670,dog_0206_slice3.jpg,93,180
1671,dog_0206_slice4.jpg,93,180
1672,dog_0207_slice1.jpg,43,117
1673,dog_0207_slice2.jpg,43,117
1674,dog_0207_slice3.jpg,43,117
1675,dog_0207_slice4.jpg,43,117
1676,dog_0208_slice1.jpg,184,177
1677,dog_0208_slice2.jpg,184,177
1678,dog_0208_slice3.jpg,184,177
1679,dog_0208_slice4.jpg,184,177
1680,dog_0209_slice1.jpg,166,245
1681,dog_0209_slice2.jpg,166,245
1682,dog_0209_slice3.jpg,166,245
1683,dog_0209_slice4.jpg,166,245
1684,dog_0210_slice1.jpg,140,209
1685,dog_0210_slice2.jpg,140,209
1686,dog_0210_slice3.jpg,140,209
1687,dog_0210_slice4.jpg,140,209
